0.01  	 0.01030798650710581 
0.02  	 0.02141774776831234 
0.03  	 0.03319297661514842 
0.04  	 0.04547790538236228 
0.05  	 0.05809949287348444 
0.06  	 0.070869959222554 
0.07000000000000001  	 0.08358963091086863 
0.08  	 0.0960500527697303 
0.09  	 0.1080373190235793 
0.1  	 0.1193355713804121 
0.11  	 0.129730608924787 
0.12  	 0.1390135521678554 
0.13  	 0.1469845021006773 
0.14  	 0.153456134510019 
0.15  	 0.1582571701643015 
0.16  	 0.1612356627615387 
0.17  	 0.162262048736814 
0.18  	 0.1612319061257941 
0.19  	 0.1580683736309108 
0.2  	 0.1527241857829112 
0.21  	 0.1451832855648584 
0.22  	 0.135461981989315 
0.23  	 0.1236096268030382 
0.24  	 0.1097087916387995 
0.25  	 0.09387493443509597 
0.26  	 0.07625555168980341 
0.27  	 0.05702882098715224 
0.28  	 0.03640174612014124 
0.29  	 0.01460782490316066 
0.3  	 -0.008095732686330719 
0.31  	 -0.03143120119850789 
0.32  	 -0.05510390965160893 
0.33  	 -0.07880613695610807 
0.34  	 -0.1022212795314312 
0.35  	 -0.1250282330450196 
0.36  	 -0.1469059262482851 
0.37  	 -0.1675379418181745 
0.38  	 -0.1866171569895294 
0.39  	 -0.2038503356213729 
0.4  	 -0.2189626032045172 
0.41  	 -0.2317017371985258 
0.42  	 -0.2418422069781733 
0.43  	 -0.2491889005531644 
0.44  	 -0.2535804790653234 
0.45  	 -0.2548923048156631 
0.46  	 -0.2530388941669474 
0.47  	 -0.2479758530299713 
0.48  	 -0.2397012596863988 
0.49  	 -0.2282564673296428 
0.5  	 -0.2137263068107791 
0.51  	 -0.1962386785440038 
0.52  	 -0.1759635312348069 
0.53  	 -0.153111233918661 
0.54  	 -0.1279303566109656 
0.55  	 -0.1007048835419395 
0.5600000000000001  	 -0.07175089135604727 
0.5700000000000001  	 -0.04141273267040335 
0.58  	 -0.01005877289133362 
0.59  	 0.02192326492951684 
0.6  	 0.05413128626254956 
0.61  	 0.08615407601929712 
0.62  	 0.1175767435204174 
0.63  	 0.1479862873528025 
0.64  	 0.1769772035297952 
0.65  	 0.204157059015255 
0.66  	 0.2291519524188927 
0.67  	 0.2516117845282076 
0.68  	 0.2712152633068938 
0.6900000000000001  	 0.2876745710402071 
0.7000000000000001  	 0.3007396254082518 
0.71  	 0.3102018713669606 
0.72  	 0.3158975467476138 
0.73  	 0.3177103713692625 
0.74  	 0.3155736171019624 
0.75  	 0.3094715246184793 
0.76  	 0.2994400414143875 
0.77  	 0.2855668649391593 
0.78  	 0.2679907842352477 
0.79  	 0.2469003231947625 
0.8  	 0.222531698277661 
0.8100000000000001  	 0.1951661131539633 
0.8200000000000001  	 0.1651264220988355 
0.8300000000000001  	 0.1327732029498734 
0.84  	 0.09850028890177193 
0.85  	 0.06272981624269358 
0.86  	 0.0259068522153889 
0.87  	 -0.01150632658908496 
0.88  	 -0.04903622961830864 
0.89  	 -0.08620434158537081 
0.9  	 -0.1225334224306845 
0.91  	 -0.1575538328890383 
0.92  	 -0.1908097996808368 
0.93  	 -0.2218655346860245 
0.9400000000000001  	 -0.250311123990363 
0.9500000000000001  	 -0.2757681054005236 
0.96  	 -0.2978946568742136 
0.97  	 -0.3163903232554289 
0.98  	 -0.3310002146784778 
0.99  	 -0.3415186169284983 
1  	 -0.3477919618279907 
1.01  	 -0.3497211142532304 
1.02  	 -0.3472629415551841 
1.03  	 -0.340431140841285 
1.04  	 -0.329296309634085 
1.05  	 -0.3139852557216199 
1.06  	 -0.2946795524097335 
1.07  	 -0.2716133557342277 
1.08  	 -0.2450705103464185 
1.09  	 -0.2153809806075892 
1.1  	 -0.1829166527783437 
1.11  	 -0.1480865629365656 
1.12  	 -0.1113316132792636 
1.13  	 -0.07311884664552615 
1.14  	 -0.03393535533808373 
1.15  	 0.005718094469572513 
1.16  	 0.04533363734987483 
1.17  	 0.08440299393277945 
1.18  	 0.1224241768541276 
1.19  	 0.1589081267890648 
1.2  	 0.193385188770546 
1.21  	 0.225411340982146 
1.22  	 0.2545740914159584 
1.23  	 0.2804979621582384 
1.24  	 0.3028494865491734 
1.25  	 0.3213416509846763 
1.26  	 0.3357377205987355 
1.27  	 0.3458543963825846 
1.28  	 0.3515642603477827 
1.29  	 0.3527974749998478 
1.3  	 0.3495427135243341 
1.31  	 0.3418473075583763 
1.32  	 0.3298166100830617 
1.33  	 0.3136125816780619 
1.34  	 0.2934516189814942 
1.35  	 0.2696016545480678 
1.36  	 0.242378567253643 
1.37  	 0.2121419518162161 
1.38  	 0.1792903047612205 
1.39  	 0.1442556921312124 
1.4  	 0.1074979713157203 
1.41  	 0.06949864545789883 
1.42  	 0.03075443389613705 
1.43  	 -0.0082293540486311 
1.44  	 -0.04694555197897562 
1.45  	 -0.08489188464846856 
1.46  	 -0.1215776399864684 
1.47  	 -0.1565301745044719 
1.48  	 -0.1893011640218475 
1.49  	 -0.2194725152144264 
1.5  	 -0.2466618582173463 
1.51  	 -0.2705275463376668 
1.52  	 -0.2907730957712572 
1.53  	 -0.3071510059768323 
1.54  	 -0.3194659099295228 
1.55  	 -0.3275770127374701 
1.56  	 -0.3313997869285243 
1.57  	 -0.330906902963277 
1.58  	 -0.3261283840626349 
1.59  	 -0.3171509851063112 
1.6  	 -0.3041168060145912 
1.61  	 -0.287221160521392 
1.62  	 -0.2667097314362404 
1.63  	 -0.2428750532350177 
1.64  	 -0.2160523719792038 
1.65  	 -0.1866149410142577 
1.66  	 -0.1549688185230818 
1.67  	 -0.1215472397053161 
